source_id,hotel_stars,traveler_type,extracted_aspect,sentiment
9db473a9f7a539854a08eb77b33fc35d,5,Couple,decor,NEGATIVE
9db473a9f7a539854a08eb77b33fc35d,5,Couple,glass partition,NEUTRAL
9db473a9f7a539854a08eb77b33fc35d,5,Couple,room,NEUTRAL
a4c230acd796edc868a1675aacd9cff8,5,Couple,air conditioning,NEUTRAL
0f07e7c3f2df7cc98943d15f6c008cfd,5,Couple,breakfast,NEGATIVE
416e856178d5d83aaf9167c3caf138ae,5,Couple,breakfast,NEGATIVE
416e856178d5d83aaf9167c3caf138ae,5,Couple,selection,NEGATIVE
416e856178d5d83aaf9167c3caf138ae,5,Couple,lady,NEGATIVE
416e856178d5d83aaf9167c3caf138ae,5,Couple,reception,NEGATIVE
1d7d6d81c34d131788352ff7ad5066dd,5,Couple,room,NEGATIVE
1d7d6d81c34d131788352ff7ad5066dd,5,Couple,gentleman,NEGATIVE
1d7d6d81c34d131788352ff7ad5066dd,5,Couple,error message,NEGATIVE
1d7d6d81c34d131788352ff7ad5066dd,5,Couple,employee,NEGATIVE
1d7d6d81c34d131788352ff7ad5066dd,5,Couple,service,NEGATIVE
1d7d6d81c34d131788352ff7ad5066dd,5,Couple,tables,NEGATIVE
45873b88780e0bf80a8729b24027867d,5,Couple,room,NEGATIVE
45873b88780e0bf80a8729b24027867d,5,Couple,water temperature,NEGATIVE
45873b88780e0bf80a8729b24027867d,5,Couple,fee,NEGATIVE
45873b88780e0bf80a8729b24027867d,5,Couple,center,NEGATIVE
45873b88780e0bf80a8729b24027867d,5,Couple,price,NEGATIVE
8e02fe07f8dff0211533e25d0005a5f3,5,Couple,check - in,NEGATIVE
8e02fe07f8dff0211533e25d0005a5f3,5,Couple,deposit,NEGATIVE
904dcc3ba6ebcfc6de926803e0894bd3,5,Couple,service,NEGATIVE
904dcc3ba6ebcfc6de926803e0894bd3,5,Couple,breakfast,NEGATIVE
904dcc3ba6ebcfc6de926803e0894bd3,5,Couple,atmosphere,POSITIVE
904dcc3ba6ebcfc6de926803e0894bd3,5,Couple,drink,NEUTRAL
199ad51e4eb4c9805c2d69ac42dc76f6,5,Couple,breakfast,NEUTRAL
199ad51e4eb4c9805c2d69ac42dc76f6,5,Couple,price,NEUTRAL
67c675af516007b2c8f010460fe84258,5,Couple,room,NEGATIVE
67c675af516007b2c8f010460fe84258,5,Couple,drain,NEGATIVE
67c675af516007b2c8f010460fe84258,5,Couple,bottle of wine,NEGATIVE
cfc6bda6dc473b93d54adcb426d5f491,5,Couple,pocket,NEGATIVE
cfc6bda6dc473b93d54adcb426d5f491,5,Couple,belt,NEGATIVE
cfc6bda6dc473b93d54adcb426d5f491,5,Couple,staff,NEGATIVE
cfc6bda6dc473b93d54adcb426d5f491,5,Couple,reception,NEUTRAL
cfc6bda6dc473b93d54adcb426d5f491,5,Couple,towels,NEUTRAL
cfc6bda6dc473b93d54adcb426d5f491,5,Couple,toilet,NEUTRAL
cfc6bda6dc473b93d54adcb426d5f491,5,Couple,space,NEGATIVE
cfc6bda6dc473b93d54adcb426d5f491,5,Couple,shower,NEGATIVE
f9946b4fdcb927bfaa355444f45bc28a,5,Couple,room,NEGATIVE
f9946b4fdcb927bfaa355444f45bc28a,5,Couple,kitchen,NEGATIVE
bc8ea108d76bd0b808849b0e6a3435b2,5,Couple,room,NEGATIVE
bc8ea108d76bd0b808849b0e6a3435b2,5,Couple,ceiling,NEGATIVE
bc8ea108d76bd0b808849b0e6a3435b2,5,Couple,soap dispenser,NEGATIVE
bc8ea108d76bd0b808849b0e6a3435b2,5,Couple,super,NEGATIVE
6e986237c93076aa90bdebc41da79719,5,Couple,cleanliness,NEUTRAL
6e986237c93076aa90bdebc41da79719,5,Couple,room,NEGATIVE
ee53189444f2908aee3e1751f0db2abf,5,Couple,staff,NEGATIVE
ee53189444f2908aee3e1751f0db2abf,5,Couple,lady,NEGATIVE
ee53189444f2908aee3e1751f0db2abf,5,Couple,stay,NEGATIVE
ee53189444f2908aee3e1751f0db2abf,5,Couple,room,NEGATIVE
ee53189444f2908aee3e1751f0db2abf,5,Couple,bathtub,NEGATIVE
6e986237c93076aa90bdebc41da79719,5,Couple,room,NEGATIVE
6e986237c93076aa90bdebc41da79719,5,Couple,ventilation,NEGATIVE
f9946b4fdcb927bfaa355444f45bc28a,5,Couple,heating,NEGATIVE
f9946b4fdcb927bfaa355444f45bc28a,5,Couple,service,POSITIVE
5f3099946e13a60f40d7c05cd5cba8a1,5,Couple,organization,NEGATIVE
5f3099946e13a60f40d7c05cd5cba8a1,5,Couple,space,NEGATIVE
5f3099946e13a60f40d7c05cd5cba8a1,5,Couple,minutes,NEGATIVE
5f3099946e13a60f40d7c05cd5cba8a1,5,Couple,room,NEGATIVE
5f3099946e13a60f40d7c05cd5cba8a1,5,Couple,shower,NEGATIVE
5f3099946e13a60f40d7c05cd5cba8a1,5,Couple,staff,NEGATIVE
5f3099946e13a60f40d7c05cd5cba8a1,5,Couple,lady,NEGATIVE
5f3099946e13a60f40d7c05cd5cba8a1,5,Couple,organization,NEGATIVE
ebbd6eca4e0932f7453a4b21c9947736,5,Couple,service,NEGATIVE
ebbd6eca4e0932f7453a4b21c9947736,5,Couple,shower,NEGATIVE
ebbd6eca4e0932f7453a4b21c9947736,5,Couple,rooms,NEGATIVE
ebbd6eca4e0932f7453a4b21c9947736,5,Couple,scrambled eggs,NEGATIVE
ebbd6eca4e0932f7453a4b21c9947736,5,Couple,spa area,NEGATIVE
ebbd6eca4e0932f7453a4b21c9947736,5,Couple,services,NEGATIVE
6e986237c93076aa90bdebc41da79719,5,Couple,deposit,NEUTRAL
6e986237c93076aa90bdebc41da79719,5,Couple,receptionist,NEGATIVE
6e986237c93076aa90bdebc41da79719,5,Couple,alarm buttons,NEGATIVE
31a62ce51b75ea1dc8ea5cb97e2d32cb,4,Couple,breakfast,NEGATIVE
31a62ce51b75ea1dc8ea5cb97e2d32cb,4,Couple,coffee,NEGATIVE
b453708737c531da4f78d42d8cf1cbdd,4,Couple,bed,NEGATIVE
b453708737c531da4f78d42d8cf1cbdd,4,Couple,stuff,NEGATIVE
683a97c831906153e748b070a31c8042,4,Couple,beds,NEGATIVE
ba75d09fe3f50cdd30019d0383e832b6,4,Couple,windows,NEUTRAL
ba75d09fe3f50cdd30019d0383e832b6,4,Couple,mattress,NEUTRAL
ba75d09fe3f50cdd30019d0383e832b6,4,Couple,air quality,NEGATIVE
ce4289599703b4b0200dc6334019efc2,4,Couple,paid,NEGATIVE
ce4289599703b4b0200dc6334019efc2,4,Couple,reception,NEGATIVE
ce4289599703b4b0200dc6334019efc2,4,Couple,lady,NEGATIVE
ce4289599703b4b0200dc6334019efc2,4,Couple,cleanliness,NEGATIVE
9764d075d1a6d9844c6ab3b8292486c8,4,Couple,quality of the room,NEGATIVE
9764d075d1a6d9844c6ab3b8292486c8,4,Couple,price,NEGATIVE
9764d075d1a6d9844c6ab3b8292486c8,4,Couple,comfort,NEGATIVE
9764d075d1a6d9844c6ab3b8292486c8,4,Couple,cleanliness,NEUTRAL
9764d075d1a6d9844c6ab3b8292486c8,4,Couple,decor,NEGATIVE
55d12bef007cc8a5cc2d8bc70d38837b,4,Couple,corridors,NEGATIVE
55d12bef007cc8a5cc2d8bc70d38837b,4,Couple,stay,NEGATIVE
48a6bc0ed324892167a16b9f7025cf64,4,Couple,furnishings,NEGATIVE
9764d075d1a6d9844c6ab3b8292486c8,4,Couple,service,NEGATIVE
2f4eeb1a862cbd862fe216c492c35681,4,Couple,room,NEGATIVE
2f4eeb1a862cbd862fe216c492c35681,4,Couple,room,NEGATIVE
2f4eeb1a862cbd862fe216c492c35681,4,Couple,temperature,NEGATIVE
2f4eeb1a862cbd862fe216c492c35681,4,Couple,bed,NEGATIVE
2f4eeb1a862cbd862fe216c492c35681,4,Couple,curtain,NEGATIVE
44a97e3e9f0a59856464cef157f047e6,4,Couple,bathtub,NEGATIVE
44a97e3e9f0a59856464cef157f047e6,4,Couple,shower cabin,POSITIVE
44a97e3e9f0a59856464cef157f047e6,4,Couple,soap,NEGATIVE
44a97e3e9f0a59856464cef157f047e6,4,Couple,gel dispensers,NEGATIVE
9764d075d1a6d9844c6ab3b8292486c8,4,Couple,room,NEUTRAL
9764d075d1a6d9844c6ab3b8292486c8,4,Couple,price to,NEGATIVE
9764d075d1a6d9844c6ab3b8292486c8,4,Couple,staff,NEUTRAL
9764d075d1a6d9844c6ab3b8292486c8,4,Couple,outlets,NEGATIVE
9764d075d1a6d9844c6ab3b8292486c8,4,Couple,bin,NEGATIVE
9764d075d1a6d9844c6ab3b8292486c8,4,Couple,bathroom,NEUTRAL
9764d075d1a6d9844c6ab3b8292486c8,4,Couple,channels,NEGATIVE
9764d075d1a6d9844c6ab3b8292486c8,4,Couple,room,NEGATIVE
9764d075d1a6d9844c6ab3b8292486c8,4,Couple,window,NEGATIVE
dbd9da35b7625e5df69611e6a93995a6,4,Couple,rooms,NEGATIVE
dbd9da35b7625e5df69611e6a93995a6,4,Couple,techno,NEGATIVE
9764d075d1a6d9844c6ab3b8292486c8,4,Couple,receptionists,NEGATIVE
9764d075d1a6d9844c6ab3b8292486c8,4,Couple,fees,NEGATIVE
9764d075d1a6d9844c6ab3b8292486c8,4,Couple,breakfast,NEUTRAL
e559605e8ae11c7915338e99bfb1c175,4,Couple,room,NEGATIVE
e559605e8ae11c7915338e99bfb1c175,4,Couple,line,NEGATIVE
e559605e8ae11c7915338e99bfb1c175,4,Couple,housekeeping,NEGATIVE
e559605e8ae11c7915338e99bfb1c175,4,Couple,water,NEGATIVE
e559605e8ae11c7915338e99bfb1c175,4,Couple,noise cancellation,NEGATIVE
e559605e8ae11c7915338e99bfb1c175,4,Couple,booked,NEGATIVE
ce4289599703b4b0200dc6334019efc2,4,Couple,breakfast,NEGATIVE
ce4289599703b4b0200dc6334019efc2,4,Couple,money,NEUTRAL
bba69fdf19d9630e17e4635cb504ad0d,4,Couple,facilities,NEGATIVE
bba69fdf19d9630e17e4635cb504ad0d,4,Couple,trash can,NEGATIVE
bba69fdf19d9630e17e4635cb504ad0d,4,Couple,bathroom,NEUTRAL
9f4abde6815d95e2fb3972471591d3dd,4,Couple,hairdryer,NEGATIVE
9f4abde6815d95e2fb3972471591d3dd,4,Couple,room,NEUTRAL
15acf26e55059a2f6c8376a2e2c17312,4,Couple,decor,NEGATIVE
15acf26e55059a2f6c8376a2e2c17312,4,Couple,comfort,NEGATIVE
15acf26e55059a2f6c8376a2e2c17312,4,Couple,carpet,NEGATIVE
15acf26e55059a2f6c8376a2e2c17312,4,Couple,air,NEGATIVE
15acf26e55059a2f6c8376a2e2c17312,4,Couple,mattress,NEGATIVE
14f13be072e3e32ca1c1386c12e4466f,4,Couple,air conditioning,NEGATIVE
14f13be072e3e32ca1c1386c12e4466f,4,Couple,window,NEUTRAL
14f13be072e3e32ca1c1386c12e4466f,4,Couple,window,NEUTRAL
d3376c580f9f0cc18e7ca437314b8d4c,4,Couple,shower stall,NEGATIVE
d3376c580f9f0cc18e7ca437314b8d4c,4,Couple,water,NEGATIVE
d3376c580f9f0cc18e7ca437314b8d4c,4,Couple,tap,NEGATIVE
d3376c580f9f0cc18e7ca437314b8d4c,4,Couple,staff,NEGATIVE
a5ea2f133ec8142e5091802996fdec5c,4,Couple,room,NEGATIVE
a5ea2f133ec8142e5091802996fdec5c,4,Couple,bathroom,POSITIVE
37d1eed8042545257f8c1e9460988934,4,Couple,prices,NEGATIVE
37d1eed8042545257f8c1e9460988934,4,Couple,peanuts,NEUTRAL
37d1eed8042545257f8c1e9460988934,4,Couple,fee,NEGATIVE
37d1eed8042545257f8c1e9460988934,4,Couple,price,NEGATIVE
17848149c63f667fc2d591f6893fd54f,4,Couple,rooms,NEGATIVE
17848149c63f667fc2d591f6893fd54f,4,Couple,bathroom,NEGATIVE
47cea10232f6acf478c7abd182a7286d,4,Couple,tv,NEGATIVE
aea5550061a3a1a1223cecc4872ec710,4,Couple,breakfast,NEGATIVE
aea5550061a3a1a1223cecc4872ec710,4,Couple,room,NEGATIVE
aea5550061a3a1a1223cecc4872ec710,4,Couple,staff,NEGATIVE
4971c1da344c3d09821045af7e9d1a3d,4,Couple,of,NEGATIVE
4971c1da344c3d09821045af7e9d1a3d,4,Couple,a,NEGATIVE
4971c1da344c3d09821045af7e9d1a3d,4,Couple,downside,NEGATIVE
fd992dd511cbc39f22a201506cc74701,4,Couple,room,NEGATIVE
fd992dd511cbc39f22a201506cc74701,4,Couple,staff,NEGATIVE
d6d9b62d9f5abe83f732ba0828a0986f,4,Couple,air conditioning,NEGATIVE
6f322ed91340fae9fafc158cb36bd6b0,4,Couple,staff,NEGATIVE
6f322ed91340fae9fafc158cb36bd6b0,4,Couple,reception,NEGATIVE
b5b324486ec2cce54eb9999163aacae0,4,Couple,bathroom,NEGATIVE
b5b324486ec2cce54eb9999163aacae0,4,Couple,stairwell,NEGATIVE
b5b324486ec2cce54eb9999163aacae0,4,Couple,hustle and,NEUTRAL
b5b324486ec2cce54eb9999163aacae0,4,Couple,cars,NEGATIVE
e2acb5ad551bfbf684596e87c777b269,4,Couple,authorities,NEGATIVE
7d832bb9b61175a02609cb30ff5f7149,4,Couple,noise,NEUTRAL
c8ed7da1ef32fd82ad5528e40e48ca04,4,Couple,rooms,NEGATIVE
c8ed7da1ef32fd82ad5528e40e48ca04,4,Couple,of sausages,NEGATIVE
c8ed7da1ef32fd82ad5528e40e48ca04,4,Couple,cheese selection,POSITIVE
30f7e568417e0cd381c6cf5b72e16fca,4,Couple,room standard,NEGATIVE
f6901755a7fc06bf599d55b5a6f4a68c,4,Couple,staff,NEGATIVE
9764d075d1a6d9844c6ab3b8292486c8,4,Couple,rooms,NEGATIVE
9764d075d1a6d9844c6ab3b8292486c8,4,Couple,payment,NEGATIVE
ce4289599703b4b0200dc6334019efc2,4,Couple,parking,NEUTRAL
4d1d47f72a688bfee36f95f6cca4e403,3,Couple,quilt,NEGATIVE
f6b1b347dd2165dc5c15cb1340865349,3,Couple,room,NEUTRAL
f6b1b347dd2165dc5c15cb1340865349,3,Couple,spring mattress,NEGATIVE
f6b1b347dd2165dc5c15cb1340865349,3,Couple,toilet paper,NEGATIVE
9236ac7f6936a996b5315068d3a2fca8,3,Couple,spiders,NEGATIVE
9236ac7f6936a996b5315068d3a2fca8,3,Couple,bathroom,NEUTRAL
9236ac7f6936a996b5315068d3a2fca8,3,Couple,cleanliness,NEUTRAL
3a9bf5bb7a3abcee7ebb69a195fd7305,3,Couple,food service,NEGATIVE
3a9bf5bb7a3abcee7ebb69a195fd7305,3,Couple,staff,NEUTRAL
c73435f61ef43448a1e16793e714ef51,3,Couple,reservation,NEGATIVE
c73435f61ef43448a1e16793e714ef51,3,Couple,staff,NEGATIVE
c73435f61ef43448a1e16793e714ef51,3,Couple,space,NEGATIVE
c73435f61ef43448a1e16793e714ef51,3,Couple,place,NEGATIVE
c73435f61ef43448a1e16793e714ef51,3,Couple,reservations,NEGATIVE
f6b1b347dd2165dc5c15cb1340865349,3,Couple,room,NEUTRAL
bc73154d01bfc66a6fe8c439900807cd,3,Couple,reservation,NEUTRAL
bc73154d01bfc66a6fe8c439900807cd,3,Couple,reception,NEGATIVE
bb802e6128b44f317c5b3e306514dba2,3,Couple,space,NEGATIVE
bb802e6128b44f317c5b3e306514dba2,3,Couple,entrance,NEGATIVE
bb802e6128b44f317c5b3e306514dba2,3,Couple,room,NEGATIVE
bb802e6128b44f317c5b3e306514dba2,3,Couple,air conditioning,NEGATIVE
bb802e6128b44f317c5b3e306514dba2,3,Couple,breakfast,NEGATIVE
bb802e6128b44f317c5b3e306514dba2,3,Couple,time,NEGATIVE
bb802e6128b44f317c5b3e306514dba2,3,Couple,table,NEGATIVE
bb802e6128b44f317c5b3e306514dba2,3,Couple,bed,NEGATIVE
bb802e6128b44f317c5b3e306514dba2,3,Couple,water pressure,NEGATIVE
bb802e6128b44f317c5b3e306514dba2,3,Couple,shower,NEGATIVE
bb802e6128b44f317c5b3e306514dba2,3,Couple,pressure,NEGATIVE
bb802e6128b44f317c5b3e306514dba2,3,Couple,sink,POSITIVE
bb802e6128b44f317c5b3e306514dba2,3,Couple,air conditioning,NEGATIVE
34b94efb23f68e6df5108bf3885930ad,3,Couple,meal,NEGATIVE
34b94efb23f68e6df5108bf3885930ad,3,Couple,pool,NEGATIVE
34b94efb23f68e6df5108bf3885930ad,3,Couple,room,NEGATIVE
34b94efb23f68e6df5108bf3885930ad,3,Couple,room,NEGATIVE
bb802e6128b44f317c5b3e306514dba2,3,Couple,window,NEGATIVE
bb802e6128b44f317c5b3e306514dba2,3,Couple,air,NEGATIVE
bb802e6128b44f317c5b3e306514dba2,3,Couple,entrance,NEGATIVE
43308cb011b76f57a679f134f2e3fc40,3,Couple,service,NEGATIVE
43308cb011b76f57a679f134f2e3fc40,3,Couple,bar,NEUTRAL
43308cb011b76f57a679f134f2e3fc40,3,Couple,drinks,NEGATIVE
bb802e6128b44f317c5b3e306514dba2,3,Couple,reservations,NEUTRAL
bb802e6128b44f317c5b3e306514dba2,3,Couple,swimming pool,NEUTRAL
bb802e6128b44f317c5b3e306514dba2,3,Couple,lifeguard,NEGATIVE
8d637a7e715156fce35c944c70e33ebf,3,Couple,cleaning ladies,NEGATIVE
aab981d782619d3d1f378f6763a1b781,3,Couple,staff,NEGATIVE
d9ceb52f27bf76127b99383c169c3749,3,Couple,kettle,NEUTRAL
d9ceb52f27bf76127b99383c169c3749,3,Couple,cups,NEUTRAL
d9ceb52f27bf76127b99383c169c3749,3,Couple,room,NEUTRAL
d9ceb52f27bf76127b99383c169c3749,3,Couple,breakfast,NEGATIVE
2a3c5e4a474e493558f6e5bfad2f226c,3,Couple,furniture,NEGATIVE
1f845142ca48bbec51a15e983eb49387,3,Couple,rooms,NEGATIVE
1f845142ca48bbec51a15e983eb49387,3,Couple,towels,NEGATIVE
c06abd53831f8356c849bf766c1e27f8,3,Couple,parking,NEUTRAL
c06abd53831f8356c849bf766c1e27f8,3,Couple,space,NEGATIVE
04502ee24d39feb6f0cdb5b4707c662f,3,Couple,lady cleaning,NEGATIVE
04502ee24d39feb6f0cdb5b4707c662f,3,Couple,price,NEGATIVE
04502ee24d39feb6f0cdb5b4707c662f,3,Couple,room,NEGATIVE
ce4289599703b4b0200dc6334019efc2,4,Couple,windows,NEUTRAL
ce4289599703b4b0200dc6334019efc2,4,Couple,air,NEGATIVE
9764d075d1a6d9844c6ab3b8292486c8,4,Couple,room service,NEGATIVE
9764d075d1a6d9844c6ab3b8292486c8,4,Couple,glasses,NEGATIVE
9764d075d1a6d9844c6ab3b8292486c8,4,Couple,booked,NEGATIVE
9764d075d1a6d9844c6ab3b8292486c8,4,Couple,when,NEGATIVE
3122e7717c16b4457ee046077cc356d2,4,Couple,window,NEGATIVE
3122e7717c16b4457ee046077cc356d2,4,Couple,air,NEGATIVE
9764d075d1a6d9844c6ab3b8292486c8,4,Couple,ventilation,NEGATIVE
9764d075d1a6d9844c6ab3b8292486c8,4,Couple,shower cubicle,NEGATIVE
9764d075d1a6d9844c6ab3b8292486c8,4,Couple,bathtub,NEGATIVE
9764d075d1a6d9844c6ab3b8292486c8,4,Couple,window,NEGATIVE
9764d075d1a6d9844c6ab3b8292486c8,4,Couple,value,NEGATIVE
ce4289599703b4b0200dc6334019efc2,4,Couple,bathrooms,NEUTRAL
27994e897f951251be99950a7cd1702b,4,Couple,room,NEGATIVE
27994e897f951251be99950a7cd1702b,4,Couple,decor,NEGATIVE
27994e897f951251be99950a7cd1702b,4,Couple,curtains,NEGATIVE
8383e50be9d6c43a51bf5e3215672f00,4,Couple,service,NEGATIVE
8383e50be9d6c43a51bf5e3215672f00,4,Couple,service,NEGATIVE
eaa6a69eb2559f5e6e709f578f4c20e9,4,Couple,parking,NEGATIVE
785d48b94ed8de665959bafe1f327f74,4,Couple,toilet,NEGATIVE
785d48b94ed8de665959bafe1f327f74,4,Couple,shower head,NEGATIVE
785d48b94ed8de665959bafe1f327f74,4,Couple,room,NEUTRAL
785d48b94ed8de665959bafe1f327f74,4,Couple,air conditioning,NEGATIVE
785d48b94ed8de665959bafe1f327f74,4,Couple,windows,NEGATIVE
386b6ad409c5900a2f81f8e6ab59c0a2,3,Couple,room,NEGATIVE
386b6ad409c5900a2f81f8e6ab59c0a2,3,Couple,windows,NEGATIVE
386b6ad409c5900a2f81f8e6ab59c0a2,3,Couple,small,NEGATIVE
386b6ad409c5900a2f81f8e6ab59c0a2,3,Couple,for,NEGATIVE
1a6fbfea52832c051afd1f7398b1b7b3,3,Couple,shower,NEGATIVE
1a6fbfea52832c051afd1f7398b1b7b3,3,Couple,window,NEGATIVE
add03e80b5673ec16c686b0ead6744ad,3,Couple,staff,NEGATIVE
c8a119df401c9e1e4b86747309555c72,3,Couple,cleanliness,NEUTRAL
c8a119df401c9e1e4b86747309555c72,3,Couple,service,NEUTRAL
c8a119df401c9e1e4b86747309555c72,3,Couple,room,NEUTRAL
c8a119df401c9e1e4b86747309555c72,3,Couple,reservation,NEUTRAL
7e6d4f29b21db76a60b36335c8c1a252,3,Couple,staff,NEGATIVE
bc113b42954736538e8b03e5500a8059,3,Couple,coffee,NEGATIVE
bc113b42954736538e8b03e5500a8059,3,Couple,milk,NEGATIVE
ede40c1976d3ccd871eace3989b6ec2b,3,Couple,pool,NEUTRAL
ede40c1976d3ccd871eace3989b6ec2b,3,Couple,pool,NEUTRAL
ede40c1976d3ccd871eace3989b6ec2b,3,Couple,rooms,NEGATIVE
73dac1d79df715860ba38e7be920e8d8,3,Couple,room,NEGATIVE
73dac1d79df715860ba38e7be920e8d8,3,Couple,ceiling,NEUTRAL
566c62f2606f15025d999cc61b9da212,3,Couple,beds,NEGATIVE
566c62f2606f15025d999cc61b9da212,3,Couple,cleaners,NEGATIVE
566c62f2606f15025d999cc61b9da212,3,Couple,emailed,NEGATIVE
5b2ee251ce3afbd2c01f976509ab6b25,4,Couple,room,NEGATIVE
5b2ee251ce3afbd2c01f976509ab6b25,4,Couple,service,NEGATIVE
4d8cc7b18171e486df8a90d757a2e77a,4,Couple,room,NEGATIVE
6e97697ce06ab297ab8998d19fbcd690,4,Couple,staff,NEGATIVE
6e97697ce06ab297ab8998d19fbcd690,4,Couple,pool,NEUTRAL
f12fa0a037dba61dd271c76de73ad225,4,Couple,toilet,NEGATIVE
f12fa0a037dba61dd271c76de73ad225,4,Couple,pool,NEGATIVE
f12fa0a037dba61dd271c76de73ad225,4,Couple,decor,NEGATIVE
f12fa0a037dba61dd271c76de73ad225,4,Couple,price,NEUTRAL
c4f8dcd54e500643de1482aaeabc65fa,4,Couple,breakfast,NEGATIVE
c4f8dcd54e500643de1482aaeabc65fa,4,Couple,pool,NEGATIVE
60b1efac9084d175bbd48b31a425c062,4,Couple,room,NEGATIVE
60b1efac9084d175bbd48b31a425c062,4,Couple,wi - fi,NEGATIVE
60b1efac9084d175bbd48b31a425c062,4,Couple,carpet,NEGATIVE
41adede0ecc39732b43bb23a054ce57b,4,Couple,parking,NEUTRAL
41adede0ecc39732b43bb23a054ce57b,4,Couple,windows,NEGATIVE
94f3217d2106f6cc71167989e9222f92,4,Couple,bed,NEGATIVE
c417a51caac41ce95ed3b4614d4bb5c4,4,Couple,shower,NEGATIVE
c417a51caac41ce95ed3b4614d4bb5c4,4,Couple,rooms,NEGATIVE
8bdaa3599c13129776dfdf10a5de2b53,4,Couple,breakfast,NEGATIVE
8bdaa3599c13129776dfdf10a5de2b53,4,Couple,bar,NEGATIVE
8bdaa3599c13129776dfdf10a5de2b53,4,Couple,comfort,NEGATIVE
9d5bf7f0aed0d1eebb8fa39e3e62e67a,4,Couple,bed,NEGATIVE
9d5bf7f0aed0d1eebb8fa39e3e62e67a,4,Couple,panels,NEGATIVE
9d5bf7f0aed0d1eebb8fa39e3e62e67a,4,Couple,floor,NEGATIVE
9d5bf7f0aed0d1eebb8fa39e3e62e67a,4,Couple,toilet paper,NEGATIVE
9d5bf7f0aed0d1eebb8fa39e3e62e67a,4,Couple,ventilator,NEGATIVE
9d5bf7f0aed0d1eebb8fa39e3e62e67a,4,Couple,speaker,NEGATIVE
9d5bf7f0aed0d1eebb8fa39e3e62e67a,4,Couple,closet,NEGATIVE
9d5bf7f0aed0d1eebb8fa39e3e62e67a,4,Couple,key,NEGATIVE
70ae7739e50bf6dfd75de78fe0d726d4,4,Couple,room,NEGATIVE
70ae7739e50bf6dfd75de78fe0d726d4,4,Couple,bathroom,NEGATIVE
f0748eabe3583713fa13e59b6f8c43cb,4,Couple,room,NEGATIVE
f0748eabe3583713fa13e59b6f8c43cb,4,Couple,window,NEGATIVE
f0748eabe3583713fa13e59b6f8c43cb,4,Couple,price,NEGATIVE
f58884801d3736250bfab1c8f1746d0f,4,Couple,air conditioning,NEGATIVE
f58884801d3736250bfab1c8f1746d0f,4,Couple,refrigerator,NEGATIVE
f58884801d3736250bfab1c8f1746d0f,4,Couple,breakfast,NEGATIVE
ffd099ccaca0dc57d4afc8c461636f79,4,Couple,mattresses,NEGATIVE
ffd099ccaca0dc57d4afc8c461636f79,4,Couple,air conditioning,NEGATIVE
ffd099ccaca0dc57d4afc8c461636f79,4,Couple,pool,POSITIVE
ffd099ccaca0dc57d4afc8c461636f79,4,Couple,aircon,NEGATIVE
ffd099ccaca0dc57d4afc8c461636f79,4,Couple,soda machine,NEGATIVE
4132c759c35a25bcec351b9778b1813f,4,Couple,air conditioning,NEGATIVE
4132c759c35a25bcec351b9778b1813f,4,Couple,single beds,NEGATIVE
4132c759c35a25bcec351b9778b1813f,4,Couple,parking,NEGATIVE
bb814bf0786d3eb516b6da266054cd20,4,Couple,decor,NEGATIVE
bb814bf0786d3eb516b6da266054cd20,4,Couple,style,NEUTRAL
dd220bc2df11a3a8d623daeab775550e,4,Couple,price,NEGATIVE
7c7d4b9d17abacb019f9f440fc74edc4,4,Couple,mattress,NEGATIVE
cc5c63f3a20ac741f802a1549685ffe5,4,Couple,parking,NEUTRAL
cc5c63f3a20ac741f802a1549685ffe5,4,Couple,underground garage,NEUTRAL
ba696d9bace2d22120a7d8b11eb76791,4,Couple,mattress,NEGATIVE
dd220bc2df11a3a8d623daeab775550e,4,Couple,decor,NEGATIVE
dd220bc2df11a3a8d623daeab775550e,4,Couple,amenities,NEGATIVE
dd220bc2df11a3a8d623daeab775550e,4,Couple,bed,POSITIVE
dd220bc2df11a3a8d623daeab775550e,4,Couple,gym,NEGATIVE
dd220bc2df11a3a8d623daeab775550e,4,Couple,swimming pool area,NEGATIVE
dd220bc2df11a3a8d623daeab775550e,4,Couple,locker rooms,NEGATIVE
dd220bc2df11a3a8d623daeab775550e,4,Couple,price,NEGATIVE
dd220bc2df11a3a8d623daeab775550e,4,Couple,parking,NEUTRAL
dd220bc2df11a3a8d623daeab775550e,4,Couple,bathroom,NEUTRAL
31a62ce51b75ea1dc8ea5cb97e2d32cb,4,Couple,rooms,NEGATIVE
31a62ce51b75ea1dc8ea5cb97e2d32cb,4,Couple,room,NEGATIVE
31a62ce51b75ea1dc8ea5cb97e2d32cb,4,Couple,renovation,NEGATIVE
46b6507cbd24147f78a9c74496787beb,4,Couple,the air,NEGATIVE
46b6507cbd24147f78a9c74496787beb,4,Couple,the,NEGATIVE
46b6507cbd24147f78a9c74496787beb,4,Couple,dated,NEGATIVE
8a4c8a02cebe9389c3e81fcd84aa1bd3,4,Couple,price,NEGATIVE
8a4c8a02cebe9389c3e81fcd84aa1bd3,4,Couple,room,NEGATIVE
8a4c8a02cebe9389c3e81fcd84aa1bd3,4,Couple,view,NEUTRAL
9baedee499f090195ad0e618d1067e99,4,Couple,bed,POSITIVE
9baedee499f090195ad0e618d1067e99,4,Couple,single beds,NEUTRAL
